أتشرد	شرد
أتشرف	شرف
أتشك	تشكى
أتشكك	شك
أتشهد	شهد
أتشوق	وشق
أتشوه	شاه
أتصالح	صالح
أتصدى	صدى
أتصرف	صرف
أتصفح	صفح
أتصل	صلى
أتصنع	صنع
أتصور	صور
أتصيد	صيد
أتضاءل	ضاءل
أتضامن	تضامن	تضام
أتضايق	ضايق
أتضح	اتضح
أتطرق	طرق
أتطلع	اطلع
أتطور	طور
أتطوع	طوع
أتظاهر	ظهر
أتعاط	عاطى
أتعاطف	تعاطف
أتعاطى	عاطى
أتعافى	تعافى
أتعاقد	عقدة
أتعالج	عالج
أتعامل	عامل
أتعاون	تعاون
أتعايش	عايش
أتعب	عب
أتعبت	عب
أتعثر	عثر
أتعجب	عجب
أتعرض	عرض
أتعرف	تعرف
أتعس	عاس
أتعشم	عشم
أتعظ	ٱتعظ
أتعقد	عقدة
أتعلق	علق
أتعلم	أعلم
أتعمد	عمد
أتعمل	عمل
أتعنى	عن
أتعهد	عهد
أتعود	وعد
أتغاضى	تغاضى
أتغزل	غزل
أتغلب	غلب
أتغير	غير
أتفاجأ	فاجأ
أتفادى	فادى
أتفاعل	تفاعل
أتفاهم	تفاهم
أتفاوض	فاوض
أتفحص	فحص
أتفرج	فرج
أتفرغ	فرغ
أتفضل	فضل
أتفطن	فطن
أتفق	اتفق
أتفقد	فقد
أتفلت	فلا
أتفهم	فهم
أتفوق	فوق
أتفوه	فوه
أتق	اتقى	تاق
أتقابل	قبل
أتقاسم	قسم
أتقاض	قاضى
أتقاضى	قاضى
أتقاعد	قعد
أتقاعس	تقاعس
أتقبل	قبل
أتقد	اتقد
أتقدم	قدم
أتقرب	قرب
أتقصد	قصد
أتقلب	قلب
أتقمص	قمص
أتقن	قاني
أتقنا	قاني
أتقنت	قاني
أتقنوا	قاني
أتقي	اتقى
أتقيأ	قيأ
أتقيد	وقد
أتكبد	كبد
أتكفل	كفل
أتكل	اتكل
أتكلم	كلم
أتكهن	كهن
أتكور	تكور
أتكون	كان
أتلاف	تلافى
أتلاقى	لاقى
أتلعثم	تلعثم
أتلف	لف
أتلفت	لف
أتلق	لقى
أتلقى	لقى
أتلمس	لمس
أتلو	ولى
أتلي	تلى
أتم	تام
أتما	تام
أتماثل	مثل
أتمار	تمارى
أتمالك	تمالك
أتمت	تام
أتمتة	تام
أتمتع	متعة
أتمتم	تام
أتمثل	مثل
أتمخض	مخض
أتمدد	مدى
أتمرد	ورد
أتمرن	أرى
أتمسك	مسك
أتمش	مشى
أتمشى	مشى
أتمكن	كنى
أتململ	ململ
أتمم	تام
أتممت	تام
أتممنا	تام
أتمنى	من
أتموا	تام
أتميز	مزى
أتميس	ماس
أتنازل	زال
أتناسى	تناسى
أتناول	تناول
أتنبأ	بأى
أتنبه	بها
أتنحى	نحى
أتنزه	نزه
أتنظر	نظر
أتنفس	نفس
أتنقل	قل
أتنو	نوى
أتهاون	هاون
أتهجر	هجر
أتهرب	هرب
أتهزأ	هزأ
أتهكم	تهكم
أتهم	اتهم
أتهيأ	هيأ
أتو	أت
أتوا	أت
أتواجد	تواجد
أتواصل	واصل
أتوافق	وفق
أتوان	توانى
أتوانى	توانى
أتوب	تاب
أتوت	أت
أتوج	توج
أتوجه	وجه
أتوخى	وخى
أتورد	ورد
أتورط	ورط
أتوزع	وزع
أتوسع	وسع
أتوسل	توسل
أتوصل	وصل
أتوضأ	وضأ
أتوظف	وظف
أتوفر	أوفر
أتوفى	وفى
أتوق	تاق	توقى
أتوقع	وقع
أتوكأ	توكأ
أتوكل	وكل
أتول	ولى
أتولد	ولد
أتولى	ولى
أتون	أت
أتوه	تاه	أوهى
أتوهم	وهم
أتويل	ويل
أتي	أت
أتيا	أت
أتيت	أت
أتيتا	أت
أتيتم	أت
أتيح	أتاح
أتيحت	أتاح
أتيحوا	أتاح
أتيقن	يقن
أتين	أت
أتينا	أت
أتيه	تاه
أثارا	أثار
أثارت	أثار
أثارتا	أثار
أثاروا	أثار
أثال	ثل
أثب	وثب	أثاب	ثبى
أثبت	ثبت
أثبتا	ثبت
أثبتت	ثبت
أثبتتا	ثبت
أثبتم	ثبت
أثبتن	ثبت
أثبتنا	ثبت
أثبتوا	ثبت
أثبط	ثبط
أثخن	ثخن
أثخنت	ثخن
أثخنوا	ثخن
أثر	أثار	ثرى
أثرا	أثار
أثرت	أثار	ثرى
أثرتا	أثار
أثرتم	أثار
أثرن	أثار	ثرى
أثرنا	أثار
أثروا	أثار
أثرى	ثرى
أثري	أثار
أثريا	ثرى
أثريت	ثرى
أثق	وثق
أثقال	ثقل
أثقالا	ثقل
أثقب	ثقبة
أثقل	ثقل
أثقلت	ثقل
أثقلنا	ثقل
أثكل	ثكل
أثلب	ثلب
أثلج	ثلج
أثلجت	ثلج
أثم	ثم
أثما	ثم
أثمان	ثمن
أثمانا	ثمن
أثمر	ثمر
أثمرت	ثمر
أثمن	ثم	ثمن
أثن	أثنى	اثنى	ثنى
أثنت	أثنى
أثنوا	أثنى
أثني	أثنى	اثنى	ثنى
أثنيا	أثنى
أثنيت	أثنى
أثنين	أثنى
أثنينا	أثنى
أثير	أثار
أثيرا	أثار
أثيرت	أثار
أج	وجى
أجا	وجى
أجاب	جاب
أجابا	جاب
أجابت	جاب
أجابه	جبه
أجابوا	جاب
أجادت	أجاد
أجادل	جادل
أجار	جرى
أجارا	جرى
أجاري	جارى	إجار
أجاز	جزى
أجازا	جزى
أجازت	جزى
أجازف	جازف
أجازوا	جزى
أجالس	جلس
أجامل	جملة
أجان	جانى
أجانب	جنب
أجاهد	جهاد
أجاهر	جهر
أجاوب	جاوب
أجب	جاب	جبى
أجبت	جاب
أجبتم	جاب
أجبر	جبر
أجبرا	جبر
أجبرت	جبر
أجبرتم	جبر
أجبرن	جبر
أجبرنا	جبر
أجبروا	جبر
أجبلي	أجبل
أجبنا	جاب
أجبه	جبه
أجتاز	اجتاز
أجتمع	اجتمع
أجتهد	اجتهد
أججت	أجج	وجى
أججوا	أجج
أجحف	جحف
أجحفت	جحف
أجد	جاد	أجاد
أجداد	جدد	جاد
أجدب	جدب
أجدد	جدد	جاد
أجدر	جدر
أجدل	جدل
أجدنا	جاد
أجدى	جاد
أجر	جرى	أجرة	جرو	وجر
أجرؤ	جرؤ
أجرا	جرى
أجراء	جرو
أجراس	جرس
أجراف	جرف
أجرام	جرم
أجران	جرى
أجرت	جرى
أجرتا	جرى
أجرح	جرح
أجرم	جرم
أجرمت	جرم
أجرموا	جرم
أجرنا	جرى
أجروا	جرى
أجرى	جرى
أجري	جرى	جرو
أجريا	جرى
أجريت	جرى
أجريتا	جرى
أجريتم	جرى
أجرين	جرى
أجرينا	جرى
أجزاء	جزء
أجزت	جزى
أجزل	جزل
أجزلوا	جزل
أجزم	جزم
أجزنا	جزى
أجزي	جزى	أجز	أجزى
أجساد	جسد
أجسادا	جسد
أجسد	جسد
أجفان	أجف
أجلا	جال
أجلال	جال
أجلب	جلب
أجلت	جال
أجلتا	جال
أجلس	جلس
أجلسوا	جلس
أجلسي	جلس
أجلنا	جال
أجله	جله
أجلهن	جله
أجلوا	جال
أجلى	جلى	جال
أجلي	جال
أجليت	جلى
أجمد	جمد
أجمع	جمع
أجمعا	جمع
أجمعت	جمع
أجمعنا	جمع
أجمعوا	جمع
أجمل	جملة
أجملت	جملة
أجن	جنى	وجن
أجناس	جنس
أجناسا	جنس
أجنب	جنب
أجنبيات	أجنبي
أجنبية	أجنبي
أجنبيتان	أجنبي
أجنبيتين	أجنبي
أجنة	جنين
أجنح	جنح
أجند	جند
أجني	جنى
أجه	جه
أجهد	جهاد
أجهدت	جهاد
أجهدوا	جهاد
أجهر	جهر
أجهزة	جهاز
أجهزت	أجهز
أجهزوا	أجهز
أجهشت	أجهش
أجهض	جهض
أجهضت	جهض
أجهور	جهور
أجوا	وجى
أجواد	جواد
أجواق	جوق
أجوب	جاب
أجوبة	جواب
أجور	جرى
أجورا	جرى
أجوز	جوز	جزى
أجوع	جعا
أجول	جال
أجي	وجى
أجياد	جيد
أجيال	جيل
أجيالا	جيل
أجيب	جاب
أجيبت	جاب
أجيد	أجاد
أجير	جير	جرى
أجيرا	جرى
أجيري	جرى
أجيز	جزى
أجيزت	جزى
أجيل	أجال
أجين	وجى
أح	وحى
أحاب	حابى
أحاد	حد
أحادث	حادث	حدث
أحاديا	أحادي
أحادية	أحادي
أحاديث	حديث
أحار	حرى
أحارب	حارب
أحاسب	حسب
أحاسيس	إحساس
أحاضر	حضر
أحاط	حاط
أحاطت	حاط
أحاطوا	حاط
أحافظ	حفظ
أحاكم	حكمة
أحالت	أحال
أحالوا	أحال
أحاور	حاور
أحب	حب	حبى
أحباب	حب
أحبابا	حب
أحبار	حبرة
أحبارا	حبرة
أحبب	حب	حبب
أحبة	حبيب
أحبذ	حبذ
أحبس	حبس
أحبط	حبط
أحبطا	حبط
أحبطت	حبط
أحبطتا	حبط
أحبطنا	حبط
أحبطوا	حبط
أحبك	حبك
أحتاج	احتاج
أحتاط	احتاط
أحتج	احتاج
أحتجز	احتجز
أحتذي	احتذى
أحترف	احترف
أحترق	احترق
أحترم	احترم
أحتسب	احتسب
أحتسي	احتسى
أحتشد	احتشد
أحتضر	احتضر
أحتضن	احتضن
أحتفظ	احتفظ
أحتفل	احتفل
أحتفى	احتفى
أحتكر	احتكر
أحتل	احتال	حتل
أحتمل	احتمل
أحث	حث	حاث	حثى
أحج	حاج
أحجار	حجر
أحجارا	حجر
أحجر	حجر
أحجل	حجل
أحجم	حجم
أحجمت	حجم
أحجمتا	حجم
أحجموا	حجم
أحد	حد
أحدا	حد
أحداث	حدث
أحداثا	حدث
أحداج	حدج
أحدب	حدب
أحدت	حد
أحدث	حدث
أحدثا	حدث
أحدثت	حدث
أحدثتا	حدث
أحدثتم	حدث
أحدثن	حدث
أحدثنا	حدث
أحدثوا	حدث
أحدد	حد	حدد
أحدق	حدق
أحدقت	حدق
أحدنا	حد
أحدى	حد
أحدي	حد
أحذ	حذ	حاذ	حذى
أحذر	حذر
أحذف	حذف
أحذية	حذاء
أحراز	حرز
أحراش	حريش
أحرب	حرب
أحرج	حرج
أحرجت	حرج
أحرجوا	حرج
أحرد	حرد
أحرر	حرى
أحرز	حرز
أحرزا	حرز
أحرزت	حرز
أحرزتا	حرز
أحرزن	حرز
أحرزنا	حرز
أحرزوا	حرز
أحرض	حرض
أحرف	حرفة
أحرق	حرق
أحرقا	حرق
أحرقت	حرق
أحرقن	حرق
أحرقوا	حرق
أحرك	حرك
أحرم	حرام
أحرى	حرى	حرا
أحزاب	حزب
أحزان	حاز
أحزانا	حاز
أحزب	حزب
أحزمة أمان	حزام أمان
أحس	حس	حسى
أحسب	حسب
أحست	حس
أحسد	حسد
أحسست	حس
أحسستم	حس
أحسسن	حس
أحسسنا	حس
أحسم	حسم
أحسن	حسن	حس
أحسنا	حسن
أحسنت	حسن
أحسنتم	حسن
أحسنوا	حسن
أحسني	حسن
أحسوا	حس
أحشد	حشد
أحشر	حشر
أحصت	حصى
أحصد	حصد
أحصر	حصر
أحصل	حصل
أحصن	حاص
أحصنة	حصان
أحصوا	حصى
أحصى	حصى	حصا	حصي
أحصي	حصى
أحصيت	حصى
أحصيتم	حصى
أحصينا	حصى
أحض	حاض
أحضان	حاض
أحضر	حضر
أحضرا	حضر
أحضرت	حضر
أحضرنا	حضر
أحضروا	حضر
أحضن	حاض
أحطت	حاط
أحطنا	حاط
أحظ	حظ
أحظى	حظ
أحفاد	حفيد
أحفادا	حفيد
أحفر	حفرة
أحفز	حفز
أحفظ	حفظ
أحق	حق	أحاق
أحقا	حق
أحقابا	حقاب
أحقق	حق	حقق
أحك	حاك	حكا
أحكام	حكمة
أحكم	حكمة
أحكما	حكمة
أحكمت	حكمة
أحكمنا	حكمة
أحكموا	حكمة
أحل	حال	أحال	حلى
أحلا	حال
أحلاف	حلف
أحلام	حلم
أحلاما	حلم
أحلت	أحال	حال
أحلف	حلف
أحلق	حلق
أحلك	حلك
أحلل	حال
أحللنا	حال
أحلم	حلم
أحلنا	أحال	حال
أحلوا	حال
أحلى	حال
أحلي	حال
أحليت	حال
أحماض	حمض
أحماضا	حمض
أحمال	حمل
أحمالا	حمل
أحمد	حمد
أحمدا	حمد
أحمدي	حمد
أحمس	حمس
أحمقين	أحمق
أحمل	حمل
أحملق	حملق
أحموا	حمى
أحمى	حمى
أحمي	حمى
أحن	حان	حنى
أحنى	حان
أحني	حنى
أحواض	حوض
أحواضا	حوض
أحوال	حال
أحوج	حاج	حوج
أحوجنا	حاج
أحوش	حوش	حاش
أحي	حي	وحى
أحيا	حي
أحياء	حي
أحياز	حيز
أحيان	حان
أحيانا	حان
أحيت	حي
أحيد	حيد
أحيط	حاط
أحيطا	حاط
أحيطت	حاط
أحيطوا	حاط
أحيلا	أحال
أحيلت	أحال
أحيلوا	أحال
أحيوا	حي
أحيي	حي
أحييا	حي
أحييت	حي
أحيينا	حي
أخاديد	أخدود
أخاذا	أخاذ
أخاذة	أخاذ
أخاطب	خطبة
أخاطر	خطر
أخاف	خفي
أخافت	خفي
أخال	خالي
أخالط	خلط
أخالف	خلف
أخبأ	خبأ
أخبئ	خبأ
أخبار	خبر
أخباز	خبز
أخبث	خبث
أخبر	خبر
أخبط	خبط
أختا	أخا
أختار	اختار
أختان	اختان	ختن
أختبأ	اختبأ
أختبئ	اختبأ
أختبر	اختبر
أختتم	اختتم
أختر	اختار	ختر
أخترع	اخترع
أخترق	اخترق
أختزل	اختزل
أختص	اختص
أختصر	اختصر
أختطف	اختطف
أختلط	اختلط
أختلف	اختلف
أختلق	اختلق
أختلي	اختلى
أختم	ختم
أختنق	اختنق
أخجل	خجول
أخد	خد
أخدر	خدر
أخدش	خدش
أخدم	خدم
أخدودا	أخدود
أخذا	أخذ
أخذت	أخذ
أخذتا	أخذ
أخذتم	أخذ
أخذل	خذل
أخذن	أخذ
أخذنا	أخذ
أخذوا	أخذ
أخذي	أخذ
أخذين	أخذ
أخرا	خار
أخرب	خرب
أخرت	خار
أخرج	خرج
أخرجا	خرج
أخرجت	خرج
أخرجتا	خرج
أخرجتم	خرج
أخرجنا	خرج
أخرجوا	خرج
أخرجي	خرج
أخرس	خرس
أخرنا	خار
أخروا	خار
أخروية	أخروي
أخري	خار
أخزيا	أخزى
أخش	خشى	خش
أخشاب	خشب
أخشابا	خشب
أخشى	خشى
أخصام	خصم
أخصاما	خصم
أخصب	خصب
أخصبت	خصب
أخصص	خصص	خص
أخض	خاض
أخضع	خضع
أخضعت	خضع
أخضعنا	خضع
أخضعوا	خضع
أخضل	اخضل	خضل
أخط	وخط	خطى
أخطأ	خطأ
أخطأت	خطأ
أخطأتم	خطأ
أخطأن	خطأ
أخطأنا	خطأ
أخطؤوا	خطأ
أخطئ	خطأ
أخطئوا	خطأ
أخطاء	خطأ
أخطار	خطر
أخطارا	خطر
أخطر	خطر
أخطرت	خطر
أخطرنا	خطر
أخطروا	خطر
أخطط	وخط
أخف	خفي	أخيف	خفى	وخف
أخفاف	خفي
أخفت	خفي
أخفتا	خفي
أخفف	خفف	خفي
أخفق	خفق
أخفقا	خفق
أخفقت	خفق
أخفقتا	خفق
أخفقتم	خفق
أخفقنا	خفق
أخفقوا	خفق
أخفوا	خفي
أخفى	خفي	خفى
أخفي	خفي
أخفيت	خفي
أخفينا	خفي
أخل	خالي
أخلا	خالي
أخلاق	خلق
أخلاقا	خلق
أخلاقيا	أخلاقي
أخلاقيات	أخلاقي
أخلاقية	أخلاقي
أخلاقيتين	أخلاقي
أخلاقيون	أخلاقي
أخلاقيين	أخلاقي
أخلت	خلى
أخلد	خلد
أخلص	خلص
أخلصت	خلص
أخلصنا	خلص
أخلصوا	خلص
أخلط	خلط
أخلع	خلع
أخلف	خلف
أخلفت	خلف
أخلق	خلق
أخلوا	خلى
أخلى	خلى
أخلي	خلى	خالي
أخليت	خلى
أخلينا	خلى
أخماس	خمس
أخماسا	خمس
أخمد	خمد
أخمدت	خمد
أخمدوا	خمد
أخمس	خمس
أخمن	خم	خام
